name,pop,lat,lng
Mount Dora,13916,28.8143,-81.6344
Lewisville,13913,36.103,-80.4164
Gardendale,13906,33.6679,-86.8068
Oxford,13898,42.1286,-71.8665
Port Augusta,13897,-32.49,137.77
Druid Hills,13895,33.7843,-84.3273
Baraboo,13891,43.4697,-89.7378
Glasgow,13891,37.0047,-85.9263
Conneaut,13890,41.9278,-80.5685
Allouez,13886,44.4721,-88.0261
Ephrata,13885,40.1811,-76.1812
Rantoul,13884,40.3031,-88.1549
Levelland,13884,33.5806,-102.3636
Richmond,13880,-33.5995,150.74
Middlesex,13867,40.5744,-74.5011
Broadlands,13859,39.0168,-77.5167
Clinton,13855,42.4119,-71.6888
Guapí,13853,2.5604,-77.86
Greenlawn,13850,40.863,-73.3642
Clewiston,13845,26.7529,-80.9399
Raynham,13845,41.9312,-71.0437
Hazel Crest,13837,41.5732,-87.6899
Wixom,13831,42.5244,-83.5346
Kem’,13829,64.9536,34.5684
Steamboat Springs,13822,40.4774,-106.8233
Arcadia,13822,43.0871,-77.0857
Fort Drum,13819,44.0451,-75.7847
Uxbridge,13815,42.0593,-71.638
Glenpool,13814,35.9484,-96.0052
Singleton,13813,-32.5695,151.16
Ipswich,13810,42.6857,-70.8399
River Ridge,13809,29.9593,-90.2202
Ocean View,13809,38.5357,-75.0991
Teays Valley,13805,38.4482,-81.9239
Wood Dale,13798,41.9665,-87.9808
Mwinilunga,13798,-11.7396,24.44
Sharonville,13797,39.2825,-84.4069
Quesnel,13788,52.9837,-122.4833
Maumee,13787,41.5696,-83.6636
Hutchinson,13773,44.8856,-94.3768
Destin,13765,30.395,-86.4701
Thomaston,13764,32.8908,-84.3272
Waunakee,13755,43.1833,-89.4433
Bandarbeyla,13753,9.4833,50.8167
North Mankato,13746,44.1814,-94.0386
Elizabethton,13743,36.3367,-82.2369
Thonotosassa,13743,28.0464,-82.291
Moberly,13742,39.419,-92.4365
Wauconda,13737,42.2748,-88.1359
Zarghūn Shahr,13737,32.85,68.4167
Whitehall,13733,40.3602,-79.9898
Thompson,13727,55.7499,-97.8666
Sauk Rapids,13722,45.598,-94.154
West Freehold,13703,40.2324,-74.2943
Wayland,13700,42.3585,-71.3594
Seabrook,13693,29.5751,-95.0236
Soddy-Daisy,13693,35.2571,-85.174
Lamas,13693,-6.43,-76.52
Okmulgee,13685,35.6137,-96.0068
Monroe,13683,39.4461,-84.3666
Motupe,13681,-6.15,-79.71
Nesconset,13674,40.8467,-73.1522
Swellendam,13674,-34.0196,20.43
Hockessin,13672,39.7837,-75.6815
Twentynine Palms,13664,34.1478,-116.0659
Palmetto,13661,27.5251,-82.5751
Setauket-East Setauket,13654,40.9307,-73.1018
Bongaree,13649,-27.0787,153.1509
Waianae,13636,21.4569,-158.1759
Brecksville,13632,41.3079,-81.6193
Port Lincoln,13630,-34.7332,135.8666
DeRidder,13617,30.8467,-93.2931
East Islip,13616,40.7275,-73.1861
Mar de Ajó,13610,-36.7162,-56.6766
Atlantic Beach,13608,30.3372,-81.4128
Glenn Dale,13606,38.9833,-76.804
Brevard,13603,35.2439,-82.7265
Fort Campbell North,13600,36.6554,-87.4658
Alpena,13597,45.074,-83.4399
Frías,13594,-28.6496,-65.15
Verona,13585,40.8323,-74.243
Belle Chasse,13585,29.8472,-90.0069
East Milton,13583,30.6175,-86.9636
Havre de Grace,13576,39.5481,-76.1146
Berkeley Heights,13576,40.6764,-74.4244
Piney Green,13573,34.7498,-77.3209
Rincon,13572,32.2945,-81.2354
Taos,13571,36.3871,-105.5803
Warrington,13569,30.3821,-87.2944
Washington,13566,40.1739,-80.2465
Lone Tree,13566,39.5309,-104.871
Vadnais Heights,13561,45.057,-93.0747
Lyndhurst,13557,41.5172,-81.4922
Brookside,13554,39.6666,-75.7153
Palos Verdes Estates,13544,33.7871,-118.3976
Chañaral,13543,-29.03,-71.43
Fruitville,13541,27.3328,-82.4616
Baker,13537,30.5833,-91.1581
St. James,13536,40.8761,-73.1521
West Haven,13532,41.2082,-112.054
Millbury,13521,42.1925,-71.7741
Swansea,13518,38.5507,-89.9859
Richton Park,13505,41.4822,-87.7352
Esil,13504,51.957,66.3775
Chesterton,13503,41.5994,-87.0549
Olivehurst,13500,39.0817,-121.5549
Vicuña,13496,-30.0295,-70.74
Marshall,13494,44.4488,-95.7897
Cajabamba,13486,-7.6196,-78.04
Bluffdale,13484,40.4743,-111.9383
Spring Creek,13482,40.7387,-115.5972
Western Springs,13479,41.8022,-87.9006
Groveland,13474,28.6021,-81.8205
Englewood,13470,39.8643,-84.3071
Artesia,13464,32.8492,-104.4275
Newark,13458,43.0418,-77.093
Oatfield,13457,45.4127,-122.5942
Hampton Bays,13457,40.8692,-72.5227
Vidalia,13456,32.2125,-82.4019
Price,13451,39.604,-110.8004
Solana Beach,13444,32.9942,-117.2575
Santa Fe,13442,29.3891,-95.1005
California,13440,38.2969,-76.495
Lawrenceburg,13439,38.0331,-84.9031
Jensen Beach,13438,27.2438,-80.2423
Jasper,13432,33.8514,-87.2719
Mbulu,13430,-3.8496,35.53
Reidsville,13425,36.3379,-79.6727
Youngsville,13424,30.0964,-91.9964
Golyshmanovo,13424,56.3819,68.3715
South Park Township,13419,40.2989,-79.9944
Rendon,13415,32.5789,-97.235
Timberlake,13413,37.3166,-79.2482
Kent,13406,41.4735,-73.7319
Moss Point,13398,30.424,-88.5289
Bollnäs,13398,61.352,16.3666
Lockhart,13396,29.8785,-97.6831
North Auburn,13395,38.9306,-121.0821
Muisne,13393,0.61,-80.02
Lake Forest Park,13392,47.7597,-122.2878
Charlton,13379,42.1351,-71.968
Joaquín V. González,13376,-25.0833,-64.1834
Fortuna,13375,40.586,-124.1424
Newington,13373,38.7358,-77.1993
Montgomeryville,13370,40.2502,-75.2405
Van Buren,13366,43.1211,-76.3591
Riverdale,13352,41.644,-87.6366
Tokoroa,13350,-38.2245,175.8705
Lakeland Village,13343,33.648,-117.3706
Dolbeau,13337,48.8666,-72.2333
San Marino,13327,34.1224,-118.1132
Pelham,13323,42.7336,-71.324
Pecos,13317,31.4046,-103.5057
Middleburg,13316,30.0502,-81.9011
Dardenne Prairie,13310,38.7558,-90.7313
New Providence,13308,40.6996,-74.4034
Stony Brook,13308,40.906,-73.1278
Kirensk,13308,57.7857,108.1119
Fruita,13294,39.154,-108.7286
Franklin,13292,29.7851,-91.5098
Elfers,13291,28.214,-82.723
Dayton,13287,30.0293,-94.9039
Kettering,13282,38.8888,-76.789
Talladega,13277,33.4329,-86.0976
Warrenville,13269,41.821,-88.1857
La Homa,13260,26.2773,-98.3579
Sharon,13259,41.2339,-80.4997
Warrensville Heights,13251,41.4363,-81.5222
Dallas,13237,33.9153,-84.8416
Lapeer,13228,43.0448,-83.3255
Oakland,13224,41.0314,-74.2408
Lahaina,13223,20.8848,-156.6618
Paso de los Toros,13221,-32.81,-56.51
Broome,13218,-17.9618,122.2308
Homosassa Springs,13217,28.8118,-82.5392
Clayton,13215,39.8689,-84.3292
Kingston,13210,41.9862,-70.7482
Bensville,13208,38.6176,-77.0077
Kittanning,13204,40.8279,-79.5233
Powell,13204,40.1678,-83.0817
Beyla,13204,8.687,-8.657
Globe,13198,33.3869,-110.7514
Namanga,13193,-2.5396,36.8
Big Bear City,13186,34.2536,-116.7903
Georgetown,13171,31.9849,-81.226
Uyar,13167,55.8104,94.3153
Huron,13164,44.3622,-98.2102
Medway,13162,42.1535,-71.429
Schodack,13156,42.5297,-73.6858
Mercerville,13154,40.236,-74.6916
Monfort Heights,13154,39.1823,-84.6075
Taiynsha,13148,53.8481,69.7638
Bellefonte,13138,40.9141,-77.7683
Fort Morgan,13137,40.2539,-103.7919
Weigelstown,13135,39.9843,-76.8315
McPherson,13128,38.3714,-97.6606
Qulan,13128,42.9204,72.705
Washington,13117,38.6592,-87.1721
Andover,13111,37.6868,-97.1353
Verona,13107,42.9884,-89.5381
Mounds View,13098,45.1072,-93.2078
Newton,13098,35.6631,-81.2332
Rocky Point,13094,40.9357,-72.9364
East Greenwich,13094,41.6362,-71.5058
Worthington,13093,43.6282,-95.599
Short Hills,13092,40.7389,-74.3278
Lake Tapps,13091,47.2305,-122.1696
Shiloh,13090,38.5534,-89.916
Stoughton,13088,42.9236,-89.2219
Luling,13088,29.9008,-90.3523
New Ulm,13085,44.3119,-94.468
Glenn Heights,13084,32.5506,-96.8548
Bonita,13082,32.6652,-117.0296
Dunmore,13069,41.4152,-75.6072
Borger,13065,35.6598,-101.4012
New Kingman-Butler,13060,35.2645,-114.0091
North Palm Beach,13057,26.8217,-80.0577
Dabola,13057,10.748,-11.109
Port Clinton,13043,41.5094,-82.9383
Bay St. Louis,13043,30.3281,-89.3774
Clinton,13041,41.298,-72.53
Macará,13035,-4.3796,-79.95
Lakeside,13033,37.6133,-77.4768
Rochester,13029,42.6866,-83.1197
Bellefontaine,13027,40.3627,-83.763
Marion,13026,35.6775,-82.0014
Martinsville,13022,39.4227,-86.4208
Taylorville,13014,39.5328,-89.2804
Chelsea,13011,33.3257,-86.6303
Wawarsing,13004,41.7526,-74.4172
Mŭynoq,13000,43.7683,59.0214
Champasak,12994,14.8833,105.8667
Glen Carbon,12985,38.7579,-89.9832
Rogers,12984,45.1865,-93.5783
Maryville,12983,40.3428,-94.8708
Oxford,12972,41.4313,-73.135
Muscoy,12968,34.1548,-117.3482
Summerfield,12963,38.9042,-76.8678
Ridge,12958,40.9068,-72.8816
Lawrenceburg,12956,39.0986,-84.8712
Moody,12956,33.5986,-86.4963
Forest Hill,12953,32.6619,-97.2662
Superior,12951,39.9341,-105.1588
Commerce,12947,33.9963,-118.1519
Mahomet,12941,40.1885,-88.3903
Uyuni,12939,-20.46,-66.83
Artondale,12937,47.3024,-122.639
South Daytona,12936,29.1656,-81.0056
Fallsburg,12929,41.7391,-74.6038
West Carrollton,12924,39.67,-84.254
Tarboro,12916,35.9046,-77.5563
Trenton,12912,39.4791,-84.462
South Sioux City,12911,42.4627,-96.4126
Port Neches,12898,29.9765,-93.946
Farmington,12891,42.9894,-77.3087
Oak Island,12890,33.9433,-78.1366
East Hampton,12890,41.5696,-72.5074
Tierra Amarilla,12888,-27.48,-70.28
Port Royal,12886,32.3557,-80.7027
Chilca,12884,-12.5196,-76.74
Herrin,12880,37.7984,-89.0304
Hamilton Square,12877,40.2248,-74.6525
Greenville,12877,40.1043,-84.6209
Malibu,12877,34.0368,-118.7845
York,12872,43.186,-70.6661
Keokuk,12866,40.4095,-91.403
Sturgis,12837,41.8004,-85.4181
Camabatela,12837,-8.1896,15.37
Justice,12836,41.7495,-87.8345
Woodland Park,12834,40.8905,-74.1945
Horsham,12830,-36.7096,142.19
Lumberton,12829,30.2562,-94.2071
Endicott,12828,42.098,-76.0639
Suamico,12816,44.6352,-88.0664
Los Lagos,12813,-39.8495,-72.83
German Flatts,12806,42.9868,-74.9804
Channahon,12805,41.4211,-88.2593
Sun Village,12794,34.5596,-117.9559
Bastrop,12785,32.7749,-91.9058
Red Oak,12780,32.5204,-96.7862
Powell River,12779,49.8837,-124.55
Riverton,12776,43.0425,-108.4142
Hammonton,12776,39.6572,-74.7678
Plover,12772,44.4614,-89.5382
Camp Pendleton South,12770,33.2284,-117.3791
Loveland,12770,39.2679,-84.2731
Dover,12766,40.5302,-81.4805
Dorado,12758,18.4657,-66.2723
Panama City Beach,12757,30.2369,-85.8774
Cedartown,12744,34.0225,-85.248
Grimes,12742,41.6776,-93.7946
Pennsville,12742,39.6266,-75.5089
Lewisboro,12741,41.2697,-73.5827
Cloquet,12738,46.7221,-92.4923
St. Ann,12737,38.7266,-90.3872
Wickliffe,12736,41.6072,-81.469
Prairie Ridge,12733,47.1443,-122.1408
Lynnfield,12732,42.5356,-71.0382
Diébougou,12732,10.952,-3.248
Glendale,12728,43.1288,-87.9277
Forrest City,12728,35.0102,-90.7874
Lilburn,12700,33.8887,-84.1379
Librazhd,12691,41.2,20.3667
Frederick,12687,40.1095,-104.967
Joppatowne,12686,39.4181,-76.3516
Davidson,12684,35.4862,-80.8271
Santaquin,12683,39.9712,-111.7937
Spearfish,12675,44.4912,-103.8167
Fergus Falls,12673,46.2854,-96.0759
Uglegorsk,12669,49.0833,142.0333
Paris,12662,38.2016,-84.2719
West Monroe,12657,32.512,-92.1513
Charlotte,12657,42.5662,-84.8304
Sunchales,12655,-30.9329,-61.5666
Mount Vernon,12648,38.714,-77.1043
Mogocha,12647,53.7333,119.7666
Florence,12645,40.0978,-74.7886
Peru,12643,40.7585,-86.0714
Boone,12640,42.053,-93.877
Cedar Grove,12638,40.8565,-74.2287
Sault Ste. Marie,12637,46.4817,-84.3723
Oskaloosa,12636,41.2922,-92.6403
Vinings,12635,33.8608,-84.4686
Goldenrod,12634,28.6114,-81.2916
Richmond Hill,12632,31.9012,-81.3126
Bedford,12627,41.3919,-81.5359
Chatham,12624,39.6729,-89.6957
Lakeland,12618,35.2585,-89.7308
Lindale,12614,32.4933,-95.4069
Jacksonville,12612,33.8088,-85.7544
Medfield,12610,42.1848,-71.305
LaBelle,12605,26.7219,-81.4506
Grand Terrace,12595,34.0312,-117.3132
Barcelos,12584,-0.975,-62.9239
Verde Village,12584,34.712,-111.994
Derby,12581,41.3265,-73.0833
San Anselmo,12580,37.9821,-122.5699
Spring Lake,12580,35.1841,-78.9962
Royse City,12567,32.9764,-96.3192
Windsor Locks,12563,41.9267,-72.6544
Minden,12559,32.6187,-93.2762
Virginia,12551,47.5169,-92.5128
Kingsbury,12551,43.344,-73.5395
Jackson,12543,43.4721,-110.7745
Parker,12540,34.8514,-82.4512
Markham,12538,41.6,-87.6905
Corinth,12528,34.9474,-88.5143
Choctaw,12524,35.48,-97.2666
Port Pirie,12506,-33.1911,137.99
Cypress Lake,12505,26.5391,-81.9
Brunswick,12499,42.7558,-73.5903
Azle,12495,32.8955,-97.5379
South Charleston,12493,38.3482,-81.711
Moss Bluff,12491,30.3039,-93.2051
Cornwall,12491,41.4195,-74.054
Calbuco,12490,-41.7522,-73.1416
Lakeland North,12487,47.3374,-122.2814
Woodhaven,12486,42.132,-83.2374
Lincolnwood,12483,42.0054,-87.7329
Winnetka,12480,42.1064,-87.7421
Hudson,12477,28.3594,-82.6888
Platteville,12470,42.7279,-90.4675
Cedar Lake,12470,41.3694,-87.438
Irondale,12468,33.544,-86.6599
New Kensington,12466,40.5711,-79.7521
Coventry,12458,41.7828,-72.3394
Ringwood,12454,41.1064,-74.2749
Arkansas City,12449,37.0726,-97.0385
Oregon,12448,42.9252,-89.3887
North St. Paul,12444,45.0137,-92.9995
Marion,12440,35.2041,-90.2061
Colonial Park,12438,40.2997,-76.8068
Bayou Blue,12434,29.6341,-90.6732
Wells Branch,12431,30.4432,-97.6792
Carnot-Moon,12430,40.5187,-80.2178
Fredericksburg,12428,30.2671,-98.8757
Avenal,12425,36.0312,-120.116
Colesberg,12423,-30.7195,25.1
Cheney,12421,47.4901,-117.5789
Truckee,12418,39.3454,-120.1848
Kewanee,12416,41.2399,-89.9264
Marysville,12413,39.1518,-121.5836
Finneytown,12413,39.216,-84.5146
Kilindoni,12409,-7.9163,39.65
Plymouth,12406,41.3482,-86.3187
Palos Heights,12403,41.6637,-87.7959
Larkspur,12396,37.9394,-122.5313
Lumberton,12390,39.9569,-74.8035
New Baltimore,12380,42.6903,-82.7398
Terryville,12379,40.909,-73.0492
Eatontown,12376,40.2913,-74.0558
Othello,12375,46.8222,-119.1651
St. Peter,12372,44.3296,-93.9659
Gulfport,12371,27.7463,-82.71
Northlake,12364,41.9143,-87.9054
Sandpoint,12349,48.2822,-116.5613
Warwick,12347,-28.2292,152.0203
Magalia,12346,39.8228,-121.6078
Lakeland Highlands,12345,27.9572,-81.9496
Trophy Club,12340,33.0039,-97.1898
Ulster,12335,41.9699,-74.0041
Jefferson,12330,34.1371,-83.6022
Elkhorn,12322,42.6711,-88.5377
Marshall,12318,39.1145,-93.201
Ellwood City,12315,40.8619,-80.283
North Castle,12309,41.1331,-73.695
North Smithfield,12301,41.9727,-71.5514
Waconia,12289,44.8413,-93.7926
Nazyvayevsk,12284,55.567,71.35
Newington Forest,12282,38.7371,-77.2339
Palmer Town,12279,42.1888,-72.3112
Pine Castle,12270,28.4651,-81.374
Shepherdsville,12260,37.9806,-85.6999
Warwick,12254,41.2551,-74.355
Wilmington,12253,39.4387,-83.8184
Ishpeming,12253,46.4862,-87.6658
Middle Valley,12252,35.1878,-85.1958
Irmo,12250,34.1016,-81.1953
Fulton,12248,38.8551,-91.951
Yulee,12244,30.635,-81.5678
Boloso,12244,2.0337,15.2167
Holiday City-Berkeley,12242,39.9639,-74.2787
Beatrice,12242,40.2738,-96.7455
Porvoo,12242,60.4004,25.666
Tyngsborough,12232,42.6662,-71.429
Blythe,12228,33.6219,-114.6195
Green River,12220,41.5124,-109.4708
Holly Hill,12218,29.2443,-81.0462
Gladstone,12207,45.3864,-122.5933
Travilah,12204,39.0571,-77.2458
Blue Ash,12199,39.2478,-84.3825
Pontiac,12196,40.8881,-88.6414
Woolwich,12172,39.7401,-75.317
Lake Wylie,12170,35.0997,-81.0677
Freeport,12169,28.9454,-95.3602
Portales,12167,34.1753,-103.3566
Belomorsk,12165,64.5252,34.7658
Athens,12163,32.2041,-95.8321
Florida City,12155,25.4418,-80.4685
Neosho,12153,36.844,-94.3755
Highlands,12152,41.3601,-74.0084
Clayton,12150,37.9403,-121.9301
Ottawa,12147,38.6,-95.2642
North Greenbush,12147,42.6706,-73.6632
Babylon,12145,40.6949,-73.327
Harwich,12143,41.6957,-70.0684
Speedway,12140,39.7937,-86.2479
Cascades,12132,39.0464,-77.3874
Kelso,12130,46.1248,-122.8909
Cherlak,12122,54.1605,74.82
Lansdowne,12109,39.0846,-77.4839
Riverview,12107,42.1728,-83.1935
Robertsville,12099,40.3395,-74.2939
Mays Chapel,12097,39.4343,-76.6516
Brandfort,12091,-28.6996,26.47
Lakewood Park,12090,27.539,-80.3865
Fate,12090,32.9432,-96.3863
Jesup,12090,31.5991,-81.8898
Amherst,12088,41.4022,-82.2303
Ocean Pines,12085,38.3825,-75.1475
James Island,12083,32.7353,-79.9396
Alta,12077,69.9666,23.2417
Newberry,12074,34.2822,-81.6012
Uacu Cungo,12069,-11.3595,15.12
Richmond,12064,29.5824,-95.7602
Waimea,12064,20.0124,-155.6378
Loganville,12062,33.8353,-83.8957
Valley Falls,12056,41.9234,-71.3923
Poquoson,12053,37.1318,-76.3569
Batesville,12050,35.7687,-91.6226
Pepperell,12049,42.6713,-71.6043
Tucson Estates,12047,32.1792,-111.1254
Belmont,12046,35.2214,-81.0403
Glen Rock,12045,40.9601,-74.125
Angra do Heroísmo,12045,38.6504,-27.2167
Broussard,12042,30.1393,-91.9539
Gatesville,12039,31.4419,-97.7351
Los Alamos,12035,35.8926,-106.2862
Festus,12034,38.2198,-90.4095
Leeds,12031,33.5429,-86.5636
Weston,12027,42.3589,-71.3001
Aleksandrovsk-Sakhalinskiy,12024,50.8975,142.1561
Cottonwood,12023,34.7194,-112.0015
Portland,12020,36.5883,-86.5194
Overlea,12014,39.3642,-76.5176
Norton,12013,41.0294,-81.6461
Delavan,12003,42.6281,-88.6324
Kingsburg,12002,36.5242,-119.5608
Glenwood Springs,12000,39.5455,-107.3347
Princetown,12000,5.9,-57.17
North Valley,11999,35.1737,-106.6231
Woodinville,11997,47.7569,-122.1477
Wanaque,11994,41.044,-74.29
Rehoboth,11990,41.8439,-71.2456
Upper,11990,39.2563,-74.727
Dolinsk,11989,47.3504,142.8
Manchester,11987,35.463,-86.0774
Mount Sinai,11976,40.9372,-73.018
Elgin,11976,30.3512,-97.3876
Patterson,11974,41.4849,-73.5921
Greensburg,11971,39.3515,-85.5024
Kasaji,11969,-10.3662,23.45
Lake Station,11965,41.5729,-87.2599
Brown Deer,11964,43.1743,-87.975
Tepelenë,11955,40.2833,20.0333
Pell City,11952,33.5609,-86.2668
Cordele,11947,31.9563,-83.7695
Lansing,11947,39.2427,-94.8951
Scotts Valley,11945,37.0555,-122.0118
Chuquicamata,11941,-22.32,-68.93
Macedonia,11940,41.3147,-81.4989
Lexington Park,11937,38.2543,-76.4415
Holly Springs,11935,34.1686,-84.4843
East Bethel,11928,45.3557,-93.2038
Grants,11925,35.1538,-107.8335
Somerset,11918,40.005,-79.0778
Georgetown,11913,33.3595,-79.2958
Killarney,11902,52.0504,-9.5167
Stafford,11901,41.9876,-72.3122
Somersworth,11900,43.2534,-70.8856
Garden City,11890,43.6526,-116.2743
Plymouth,11888,41.6642,-73.0263
Robstown,11885,27.7886,-97.6685
Silver City,11882,32.7784,-108.2698
Carahue,11875,-38.7095,-73.17
Nacozari Viejo,11872,30.42,-109.65
Crestwood,11870,38.5569,-90.3782
El Campo,11870,29.1986,-96.2725
Berkley,11868,39.8045,-105.0281
Falmouth,11868,43.7476,-70.2827
Qazmalar,11867,40.9814,47.8458
Newport,11862,44.6231,-124.0524
Otsego,11858,42.4575,-85.6979
Spencer,11856,42.2471,-71.9919
Bucyrus,11853,40.8054,-82.9718
Prineville,11850,44.298,-120.8616
Shady Hills,11850,28.4042,-82.5467
Malargüe,11847,-35.4661,-69.5833
Healdsburg,11840,38.6229,-122.8651
Kempsey,11840,-31.0874,152.822
Sedro-Woolley,11838,48.5113,-122.2321
Mango,11836,27.9915,-82.307
Winfield,11836,37.274,-96.9499
Lantana,11824,26.5834,-80.0564
Lincoln City,11820,44.975,-124.0073
Lake Los Angeles,11820,34.6097,-117.8339
Dolo Bay,11810,4.1833,42.0833
Gulf Shores,11809,30.2758,-87.7014
Portland,11808,-38.34,141.59
Largo,11805,38.88,-76.8289
Stone Ridge,11803,38.9295,-77.5553
Cadillac,11792,44.2494,-85.4163
Griswold,11791,41.5852,-71.9227
Jupiter Farms,11787,26.9224,-80.2187
Cafayate,11785,-26.0829,-65.9666
Enumclaw,11784,47.2017,-121.9897
Port Lavaca,11781,28.6181,-96.6278
Nelson,11779,49.4837,-117.2833
Negēlē,11772,5.3166,39.5833
Bogalusa,11771,30.7812,-89.8633
Goulds,11768,25.5614,-80.388
Florham Park,11765,40.7773,-74.3953
Port Washington,11762,43.3847,-87.8852
Nanakuli,11757,21.3892,-158.1445
Red Bank,11754,35.1117,-85.2962
Malvern,11751,34.3689,-92.8187
Rurrenabaque,11749,-14.46,-67.56
Lovington,11743,32.9125,-103.3277
Chowchilla,11740,37.1095,-120.2349
Magdagachi,11739,53.45,125.8
Newton,11736,41.0534,-74.7527
Franklin,11735,39.5538,-84.295
Vail,11735,32.0217,-110.6937
Elma,11735,42.8231,-78.6371
Cocoa Beach,11733,28.3326,-80.6274
East Grand Rapids,11731,42.9464,-85.6088
Coolidge,11725,32.9395,-111.5261
The Pinery,11720,39.4461,-104.7592
Diamond Springs,11717,38.692,-120.8391
Miller Place,11709,40.9374,-72.9864
Martinsville,11707,40.603,-74.5751
Tomball,11707,30.0964,-95.6186
Putnam Valley,11705,41.3979,-73.8368
Weatherford,11700,35.5384,-98.6872
Orange City,11697,28.9349,-81.2882
Upper Montclair,11696,40.8428,-74.2014
Beachwood,11696,41.4759,-81.503
Richfield,11696,43.2372,-88.2413
Dranesville,11690,38.9955,-77.3693
Forestville,11689,38.8518,-76.8708
Eureka,11685,38.5014,-90.6491
Newcastle,11681,47.5303,-122.1633
Arlington,11681,35.2594,-89.668
Athol,11680,42.5841,-72.2177
Snyder,11678,32.7133,-100.9113
Ozark,11678,31.4508,-85.6473
Norfolk,11671,42.1163,-71.3295
Byram,11671,32.189,-90.2861
Chino Valley,11667,34.7594,-112.4107
Seven Hills,11663,41.3805,-81.6737
Collegedale,11659,35.0521,-85.0488
Gympie,11649,-26.1886,152.6709
Mamakating,11649,41.586,-74.4951
Bridgeton,11648,38.7672,-90.4277
Brattleboro,11646,42.8618,-72.6145
Grafton,11643,43.3204,-87.9481
Mont-Laurier,11642,46.5504,-75.5
Mendota,11642,36.7555,-120.3777
Winchester,11642,35.1898,-86.1075
Schiller Park,11640,41.9586,-87.8693
Jerome,11638,42.7183,-114.5159
Dudley,11637,42.055,-71.9352
Lundazi,11635,-12.2895,33.17
Clute,11634,29.0257,-95.3975
Nocatee,11634,30.0918,-81.4097
Muswellbrook,11630,-32.2696,150.89
Delhi,11622,37.4306,-120.7759
Robinson,11617,31.4501,-97.1201
